Doc Symbol	publicaion date	Jobs	title	title _ar	subjects	Area	discard	Lang available	Security level	title	session 1	session 2	session 3	agenda 1	agenda 2	agenda 3
E/ESCWA/RES/94/17	02/03/1994	I9400075	THE PRIORITIES OF THE REGION/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0004246;T0003716	UNDOC		EP	3	THE PRIORITIES OF THE REGION/ NOTES BY THE EXPERTS						
E/ESCWA/RES/94/18	02/03/1994	I9400077	NOTES ON THE RESTRUCTURING OF ESCWA'S PRIORITIES WORK PROGRAMMES SUBMITTED TO THE CONSULTATION HELD IN AMMAN JANUARY 31-FEBRUARY 3,1994		T0005999;T0006036;T0005997;T0006159;T0007920;T0005547	UNDOC		EP	3	NOTES ON THE RESTRUCTURING OF ESCWA'S PRIORITIES WORK PROGRAMMES SUBMITTED TO THE CONSULTATION HELD IN AMMAN JANUARY 31-FEBRUARY 3,1994						
E/ESCWA/RES/94/2	02/03/1994	I9400048	BACKGROUND DOCUMENT AN AGENDA FOR DEVELOPMENT ESCWA'S CONTRIBUTION TO THE REPORT OF THE SECRETARY GENERAL AMMAN 1 JULY 1993		T0006036;T0007920;T0005547;T0006000;T0000718;T0006704;T0005915	UNDOC		EP	3	BACKGROUND DOCUMENT AN AGENDA FOR DEVELOPMENT ESCWA'S CONTRIBUTION TO THE REPORT OF THE SECRETARY GENERAL AMMAN 1 JULY 1993						
E/ESCWA/RES/94/3	02/03/1994	I9400049	ESTABLISHING PRIORITIES FOR ESCWA/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0009702	UNDOC		EP	3	ESTABLISHING PRIORITIES FOR ESCWA/ NOTES BY THE EXPERTS						
E/ESCWA/RES/94/4	02/03/1994	I9400051	LONG AND SHORT TERM REGIONAL PRIORITIES FOR ESCWA/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0006000;T0000748	UNDOC		EP	3	LONG AND SHORT TERM REGIONAL PRIORITIES FOR ESCWA/ NOTES BY THE EXPERTS						
E/ESCWA/RES/94/5	02/03/1994	I9400050	AN APPROACH TO RESTRUCTURING ESCWA'S PROGRAMMES WITH PARTICULAR EMPHASIS ON HUMAN RESOURCES DEVELOPMENT/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0006000;T0003725	UNDOC		EP	3	AN APPROACH TO RESTRUCTURING ESCWA'S PROGRAMMES WITH PARTICULAR EMPHASIS ON HUMAN RESOURCES DEVELOPMENT/ NOTES BY THE EXPERTS						
E/ESCWA/RES/94/6	02/03/1994	I9400054	BACKGROUND DOCUMENT CONTRIBUTIONS BY SUSTANTIVE DIVISIONS ON DEVELOPMENT ISSUES AND PRIORITIES IN THE ESCWA REGION		T0006036;T0007920;T0005547;T0006000;T0009702	UNDOC		EP	3	BACKGROUND DOCUMENT CONTRIBUTIONS BY SUSTANTIVE DIVISIONS ON DEVELOPMENT ISSUES AND PRIORITIES IN THE ESCWA REGION						
E/ESCWA/RES/94/7	02/03/1994	I9400055	RESTRUCTURING OF ESCWA PROGRAMMES/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0006000	UNDOC		EP	3	RESTRUCTURING OF ESCWA PROGRAMMES/ NOTES BY THE EXPERTS						
E/ESCWA/RES/94/8	02/03/1994	I9400056	ECONOMIC PRIORITIES OF THE ARAB REGION/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0006000;T0000731	UNDOC		EP	3	ECONOMIC PRIORITIES OF THE ARAB REGION/ NOTES BY THE EXPERTS						
E/ESCWA/RES/94/9	02/03/1994	I9400058	SUGGESTED PRIORITIES FOR THE WATER SECTOR/ NOTES BY THE EXPERTS		T0006036;T0007920;T0005547;T0006000;T0001251	UNDOC		EP	3	SUGGESTED PRIORITIES FOR THE WATER SECTOR/ NOTES BY THE EXPERTS						
E/ESCWA/RFSD/2018/6/REPORT	05/20/2018	I1800239	REPORT 2018 ARAB FORUM FOR SUSTAINABLE DEVELOPMENT “NATURAL RESOURCES, FUTURE GENERATIONS AND THE COMMON GOOD” UNITED NATIONS HOUSE, BEIRUT, 24-26 APRIL 2018		T0001129;T0001119;T0010458;T0000172;T0004924;T0000090;T0000033;T0000722;T0004317;T0003537;T0005529;T0007920	UNDOC		EP AP	3	REPORT 2018 ARAB FORUM FOR SUSTAINABLE DEVELOPMENT “NATURAL RESOURCES, FUTURE GENERATIONS AND THE COMMON GOOD” UNITED NATIONS HOUSE, BEIRUT, 24-26 APRIL 2018						
E/ESCWA/S-3/1/REV.1	06/06/1988	I8800398	PROVISIONAL AGENDA , THIRD SPECIAL SESSION 8-9 JUNE 1988 BAGHDAD		T0005547;T0007920;T0000036	UNDOC		EP AP	6	PROVISIONAL AGENDA , THIRD SPECIAL SESSION 8-9 JUNE 1988 BAGHDAD	3					
E/ESCWA/S-3/2	06/06/1988	I8800396	ORGANIZATION OF WORK NOTE BY THE EXECUTIVE SECRETARY		T0005547;T0007920	UNDOC		EP AP	6	ORGANIZATION OF WORK NOTE BY THE EXECUTIVE SECRETARY	3			3		
E/ESCWA/S-3/3	06/06/1988	I8800397	ELECTION OF OFFICERS NOTE BY THE EXECUTIVE SECRETARY, THIRD SPECIAL SESSION 8-9 JUNE 1988 BAGHDAD		T0007922;T0005547;T0007920	UNDOC		EP AP	6	ELECTION OF OFFICERS NOTE BY THE EXECUTIVE SECRETARY, THIRD SPECIAL SESSION 8-9 JUNE 1988 BAGHDAD	3rd SPECIAL SESSION					
E/ESCWA/S-3/4/REV.1	06/07/1988	I8800409	NOTE BY THE EXECUTIVE SECRETARY, THIRD SPECIAL SESSION 8-9 JUNE 1988 BAGHDAD		T0005547;T0007920	UNDOC		EP AP	3	NOTE BY THE EXECUTIVE SECRETARY, THIRD SPECIAL SESSION 8-9 JUNE 1988 BAGHDAD	3rd SPECIAL SESSION			4		
E/ESCWA/S-3/5	06/30/1988	I8800412	REPORT ON THE THIRD SPECIAL SESSION 8 JUNE 1988		T0006038;T0006051;T0005999;T0006000;T0006124	UNDOC		EP FP AP	2	REPORT ON THE THIRD SPECIAL SESSION 8 JUNE 1988	SPECIAL SESSION 3RD					
E/ESCWA/S-3/5/REV.1	06/30/1988	I8800447	REPORT ON THE THIRD SPECIAL SESSION 8 JUNE 1988		T0006038;T0006051;T0005999;T0006000;T0006124	UNDOC		AP	2	REPORT ON THE THIRD SPECIAL SESSION 8 JUNE 1988	3 SPECIAL SESSION					
E/ESCWA/S-3/INF.1	06/09/1988	I8800414	LIST OF PARTICIPANTS THIRD SPECIAL SESSION 8 JUNE 1988 BAGHDAD		T0005957;T0005547;T0007920;T0005950	UNDOC		EP AP	3	LIST OF PARTICIPANTS THIRD SPECIAL SESSION 8 JUNE 1988 BAGHDAD	3rd SPECIAL SESSION					
E/ESCWA/S-4/1	03/11/2002	I0200630	AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, 4TH SPECIAL SESSION, BEIRUT, 11 MARCH 2002		T0005915;T0007920;T0005547	UNDOC		EP AP	3	AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, 4TH SPECIAL SESSION, BEIRUT, 11 MARCH 2002	4sp			2		
E/ESCWA/S-4/2	03/11/2002	I0200632	ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, 4TH SPECIAL SESSION, BEIRUT, 11 MARCH 2002		T0005999;T0007920;T0005547	UNDOC		EP AP	3	ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, 4TH SPECIAL SESSION, BEIRUT, 11 MARCH 2002	4sp			3		
E/ESCWA/S-4/3	03/19/2002	I0200340	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005: PROGRAMME 18: ECONOMIC AND SOCIAL DEVELOPMENT IN WESTERN ASIA/ FOURTH SPECIAL SESSION BEIRUT, 11 MARCH 2002		T0007910;T0001129;T0000748;T0001118;T0004347;T0000666;T0000733;T0000672;T0010311;T0006386;T0000896;T0007920;T0005547	UNDOC		EP AP	3	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005: PROGRAMME 18: ECONOMIC AND SOCIAL DEVELOPMENT IN WESTERN ASIA/ FOURTH SPECIAL SESSION BEIRUT, 11 MARCH 2002	4 special session			4		
E/ESCWA/S-4/3(A)	03/18/2002	I0200340	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005.		T0001129;T0000748;T0001118;T0000731;T0004271;T0006000;T0004347;T0000733;T0000747;T0010311;T0002519;T0006386;T0000896;T0007920	UNDOC		AP	3	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005.						
E/ESCWA/S-4/4	03/20/2002	I0200634	REVISED PROGRAMME OF WORK AND PRIORITIES FOR THE BIENNIUM 2002-2003 : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA		T0000731;T0004271;T0001129;T0000672;T0005547;T0009702;T0006386;T0000896;T0005698	UNDOC		EP AP	3	REVISED PROGRAMME OF WORK AND PRIORITIES FOR THE BIENNIUM 2002-2003 : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA	4sp			5		
E/ESCWA/S-4/4(A)	03/20/2002	I0200341	REVISED WORK PROGRAMME AND PRIORITIES FOR THE TWO-YEAR PERIOD 2002-2003.		T0006000;T0001129;T0000747;T0004347;T0000733;T0000666;T0010311;T0002519;T0006386;T0000896;T0001118;T0007920	UNDOC		AP	3	REVISED WORK PROGRAMME AND PRIORITIES FOR THE TWO-YEAR PERIOD 2002-2003.						
E/ESCWA/S-4/5	03/11/2002	I0200161	REPORT OF THE FOURTH SPECIAL SESSION OF THE COMMISSION/11 MARCH 2002.		T0005999;T0006000;T0005957;T0004781	UNDOC		EP FP AP	2	REPORT OF THE FOURTH SPECIAL SESSION OF THE COMMISSION/11 MARCH 2002.						
E/ESCWA/S-4/5(A)	03/11/2002	I0200161	REPORT ON THE FOURTH SPECIAL SESSION OF THE COMMISSION/11 MARCH 2002.		T0005999;T0006000;T0005957;T0004781	UNDOC		AP	2	REPORT ON THE FOURTH SPECIAL SESSION OF THE COMMISSION/11 MARCH 2002.						
E/ESCWA/S-4/L.1/REV.1	03/05/2002	I0200147	PROVISIONAL AGENDA/ FOURTH SPECIAL SESSION BEIRUT, 11 MARCH 2002 		T0005915;T0007920;T0005547	UNDOC		EP AP	3	PROVISIONAL AGENDA/ FOURTH SPECIAL SESSION BEIRUT, 11 MARCH 2002 	4 special session			2		
E/ESCWA/S-4/L.1/REV.1(A)	03/05/2002	I0200147	PROVISIONAL AGENDA.		T0005915	UNDOC		AP	3	PROVISIONAL AGENDA.						
E/ESCWA/S-4/L.2/REV.1	03/05/2002	I0200146	PROPOSED ORGANIZATION OF WORK/ FOURTH SPECIAL SESSION BEIRUT, 11 MARCH 2002		T0005999;T0007920;T0005547	UNDOC		EP AP	3	PROPOSED ORGANIZATION OF WORK/ FOURTH SPECIAL SESSION BEIRUT, 11 MARCH 2002	4 special session			3		
E/ESCWA/S-4/L.2/REV.1(A)	03/05/2002	I0200146	PROPOSED ORGANIZATION OF WORK.		T0006000;T0007920	UNDOC		AP	3	PROPOSED ORGANIZATION OF WORK.						
E/ESCWA/S-4/L.3/REV.1	03/05/2002	I0200151	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005 : [UN, ESCWA]		T0000731;T0004271;T0005547	UNDOC		EP AP	3	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005 : [UN, ESCWA]	4sp			4		
E/ESCWA/S-4/L.3/REV.1(A)	03/05/2002	I0200151	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005.		T0007910;T0001129;T0000748;T0001118;T0004347;T0000666;T0000733;T0010311;T0006386;T0000896;T0007920	UNDOC		AP	3	REVISED MEDIUM-TERM PLAN FOR THE PERIOD 2002-2005.						
E/ESCWA/S-4/L.4/REV.1	03/05/2002	I0200152	REVISED PROGRAMMED OF WORK AND PRIORITIES FOR THE BIENNIUM 2002-2003 : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, 4TH SPECIAL SESSION, BEIRUT, 11 MARCH 2002		T0001129;T0005547;T0004347	UNDOC		EP AP	3	REVISED PROGRAMMED OF WORK AND PRIORITIES FOR THE BIENNIUM 2002-2003 : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, 4TH SPECIAL SESSION, BEIRUT, 11 MARCH 2002	4sp			5		
E/ESCWA/S-4/L.4/REV.1(A)	03/05/2002	I0200152	REVISED PROGRAMME OF WORK FOR THE BIENNIUM 2002-2003.		T0006000;T0001129;T0000748;T0004347;T0000666;T0010311;T0006386;T0002519;T0000896;T0001118;T0007920	UNDOC		AP	3	REVISED PROGRAMME OF WORK FOR THE BIENNIUM 2002-2003.						
E/ESCWA/S-4/L.5	03/11/2002	I0200158	DRAFT REPORT ON THE FOURTH SPECIAL SESSION OF THE COMMSSION.		T0005999;T0005915;T0007910;T0006000;T0006051;T0005957;T0004781;T0007920;T0005547	UNDOC		EP	3	DRAFT REPORT ON THE FOURTH SPECIAL SESSION OF THE COMMSSION.	4 special session					
E/ESCWA/S-5/1	05/20/2015	I1500263			T0006045;T0000039;T0007920;T0005950;T0000714;T0005529;T0000756;T0005361	UNDOC		AP	3							
E/ESCWA/SCU/2004/1	02/01/2005	I0500081			T0002833;T0001863;T0001488;T0001266;T0001697;T0002752;T0003557;T0003561;T0006386;T0002519;T0005547;T0006836	UNDOC		AP	2							
E/ESCWA/SCU/2004/2	05/01/2004	I0400383	BULLTEIN ON VITAL STATISTICS IN THE ESCWA REGION, SEVENTH ISSUE = ???? ????????? ??????? ?? ????? ?????? ?????????? ??????????? ????? ????? ????? ??????		T0002833;T0002814;T0002781;T0002860;T0002774;T0002824;T0005547;T0006836	UNDOC		EP	3	BULLTEIN ON VITAL STATISTICS IN THE ESCWA REGION, SEVENTH ISSUE = ???? ????????? ??????? ?? ????? ?????? ?????????? ??????????? ????? ????? ????? ??????						
E/ESCWA/SCU/2004/3	07/30/2004	I0400398			T0000718;T0000748;T0005547;T0007909	UNDOC		AP	2							
E/ESCWA/SCU/2004/4	04/01/2004	I0400465	EXTERNAL TRADE BULLETIN OF THE ESCWA REGION, THIRTEENTH ISSUE = ???? ??????? ???????? ?????? ?????? ?????????? ??????????? ????? ????? ????? ?????? ???		T0002679;T0002643;T0002630;T0002649;T0005547;T0006836	UNDOC		EP	2	EXTERNAL TRADE BULLETIN OF THE ESCWA REGION, THIRTEENTH ISSUE = ???? ??????? ???????? ?????? ?????? ?????????? ??????????? ????? ????? ????? ?????? ???						
E/ESCWA/SCU/2004/5	04/01/2004	I0400517			T0000689;T0006836;T0005547;T0005709	UNDOC		AP	2							
E/ESCWA/SCU/2004/IG.1/3	07/19/2004	I0400377	IMPROVING STATISTICS AND NATIONAL CAPACITY-BUILDING		T0000896;T0010275;T0005547	UNDOC		EP AP	3	IMPROVING STATISTICS AND NATIONAL CAPACITY-BUILDING	6			6		
E/ESCWA/SCU/2004/IG.1/3/ADD.1	09/30/2004	I0400476	IMPROVING STATISTICS AND NATIONAL CAPACITY-BUILDING : INFORMATION SOCIETY INDICATORS IN THE COUNTRIES OF WESTERN ASIA		T0013306;T0006836;T0006386;T0010275;T0005547;T0000501	UNDOC		EP AP	3	IMPROVING STATISTICS AND NATIONAL CAPACITY-BUILDING : INFORMATION SOCIETY INDICATORS IN THE COUNTRIES OF WESTERN ASIA	6			6		
E/ESCWA/SCU/2004/IG.1/4	09/09/2004	I0400440	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE		T0007920;T0005547	UNDOC		EP AP	3	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE	6			7		
E/ESCWA/SCU/2004/IG.1/4(PARTIII)	08/17/2004	I0400424	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE : THE OUTCOME OF THE SELF-EVALUATION OF THE PROJECT ON STRENGTHENING STATISTICAL CAPACITY IN THE ESCWA REGION		T0000896;T0006836;T0010275;T0005547	UNDOC		EP AP	3	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE : THE OUTCOME OF THE SELF-EVALUATION OF THE PROJECT ON STRENGTHENING STATISTICAL CAPACITY IN THE ESCWA REGION	6			7c		
E/ESCWA/SCU/2004/IG.1/4(PARTII)	08/03/2004	I0400410	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE : PROGRESS MADE IN IMPLEMENTING STATISTICS-RELATED ACTIVITIES IN THE PERIOD BETWEEN THE 5TH AND 6TH SESSIONS OF THE STATISTICAL COMMITTEE		T0000896;T0006836;T0005547	UNDOC		EP AP	3	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE : PROGRESS MADE IN IMPLEMENTING STATISTICS-RELATED ACTIVITIES IN THE PERIOD BETWEEN THE 5TH AND 6TH SESSIONS OF THE STATISTICAL COMMITTEE	6			7b		
E/ESCWA/SCU/2004/IG.1/4(PARTI)	07/19/2004	I0400379	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE : FOLLOW-UP ON THE RECOMMENDATIONS OF THE 5TH SESSION OF THE STATISTICAL COMMITTEE		T0006836;T0005547	UNDOC		EP AP	3	REVIEW OF STATISTICAL WORK CARRIED OUT SINCE THE 5TH SESSION OF THE STATISTICAL COMMITTEE : FOLLOW-UP ON THE RECOMMENDATIONS OF THE 5TH SESSION OF THE STATISTICAL COMMITTEE	6			7a		
E/ESCWA/SCU/2004/IG.1/5	07/22/2004	I0400381	PROPOSED STRATEGIC FRAMEWORK FOR THE ESCWA PROGRAMME OF WORK FOR THE BIENNIUM 2006-2007 IN THE FIELD OF STATISTICS		T0001129;T0000672;T0005547;T0000896	UNDOC		EP AP	3	PROPOSED STRATEGIC FRAMEWORK FOR THE ESCWA PROGRAMME OF WORK FOR THE BIENNIUM 2006-2007 IN THE FIELD OF STATISTICS	6			8		
E/ESCWA/SCU/2004/IG.1/6	10/21/2004	I0400514	REPORT : THE STATISTICAL COMMITTEE ON ITS 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004		T0000896;T0005547	UNDOC		EP AP	3	REPORT : THE STATISTICAL COMMITTEE ON ITS 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004	6					
E/ESCWA/SCU/2004/IG.1/L.1	07/19/2004	I0400375	PROVISIONAL AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR THE WESTERN ASIA, STATISTICAL COMMITTEE, 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004		T0005915;T0007920;T0005547	UNDOC		EP AP	3	PROVISIONAL AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR THE WESTERN ASIA, STATISTICAL COMMITTEE, 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004	6			3		
E/ESCWA/SCU/2004/IG.1/L.1/ADD.1	08/03/2004	I0400408	ANNOTATED PROVISIONAL AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR THE WESTERN ASIA, STATISTICAL COMMITTEE, 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004		T0005915;T0007920;T0005547	UNDOC		EP AP	3	ANNOTATED PROVISIONAL AGENDA : ECONOMIC AND SOCIAL COMMISSION FOR THE WESTERN ASIA, STATISTICAL COMMITTEE, 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004	6			3		
E/ESCWA/SCU/2004/IG.1/L.2	08/03/2004	I0400406	PROPOSED ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, STATISTICAL COMMITTEE, 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004		T0005999;T0007920;T0005547	UNDOC		EP AP	3	PROPOSED ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, STATISTICAL COMMITTEE, 6TH SESSION, BEIRUT, 6-8 OCTOBER 2004	6			4		
E/ESCWA/SCU/2004/WG.1/2	02/05/2004	I0400059	METHODOLOGY FOR MEASURING POVERTY / PREPARED BY HEBA EL LAITHY		T0004246;T0004342	UNDOC		EP AP	3	METHODOLOGY FOR MEASURING POVERTY / PREPARED BY HEBA EL LAITHY	2004					
E/ESCWA/SCU/2004/WG.1/3	04/16/2004	I0400193	REPORT : EXPERT GROUP MEETING ON DATA AND INDICATORS TO MONITOR PROGRESS TOWARDS MILLENNIUM DEVELOPMENT GOALS IN THE ESCWA REGION, BEIRUT, 9-13 FEBRUARY 2004		T0000718;T0004293;T0006177;T0005547;T0002777;T0000892;T0003261;T0003557;T0010390;T0005673	UNDOC		EP AP	3	REPORT : EXPERT GROUP MEETING ON DATA AND INDICATORS TO MONITOR PROGRESS TOWARDS MILLENNIUM DEVELOPMENT GOALS IN THE ESCWA REGION, BEIRUT, 9-13 FEBRUARY 2004	2004					
E/ESCWA/SCU/2004/WG.1/CP.1	02/06/2004	I0400067			T0002777;T0003625;T0003659;T0009899;T0002802;T0005535	UNDOC		AP	3		2004					
E/ESCWA/SCU/2004/WG.1/CP.2	02/06/2004	I0400068			T0006177;T0003537;T0004246;T0010388;T0009899;T0005363	UNDOC		AP	3		2004					
E/ESCWA/SCU/2004/WG.1/CP.3	02/10/2004	I0400069			T0006177;T0005357	UNDOC		AP	3		2004					
E/ESCWA/SCU/2004/WG.1/CP.4	02/10/2004	I0400070			T0006177;T0005532	UNDOC		AP	3		2004					
E/ESCWA/SCU/2004/WG.1/CP.5	02/10/2004	I0400071			T0004304;T0004246;T0005534	UNDOC		AP	3		2004					
E/ESCWA/SCU/2004/WG.1/INF.1	02/06/2004	I0400062	INFORMATION NOTE : ECONOMIC AND SOCIAL COMMISSION FOR THE WESTERN ASIA, EXPERT GROUP MEETING ON DATA AND INDICATORS TO MONITOR PROGRESS TOWARDS MILLENNIUM DEVELOPMENT GOALS IN THE ESCWA REGION, BEIRUT, 9-13 FEBRUARY 2004		T0004792;T0007920;T0005547	UNDOC		EP AP	3	INFORMATION NOTE : ECONOMIC AND SOCIAL COMMISSION FOR THE WESTERN ASIA, EXPERT GROUP MEETING ON DATA AND INDICATORS TO MONITOR PROGRESS TOWARDS MILLENNIUM DEVELOPMENT GOALS IN THE ESCWA REGION, BEIRUT, 9-13 FEBRUARY 2004	2004					
E/ESCWA/SCU/2004/WG.1/L.1	02/06/2004	I0400066	PROPOSED ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, EXPERT GROUP MEETING ON DATA AND INDICATORS TO MONITOR THE PROGRESS TOWARDS MILLENNIUM DEVELOPMENT GOALS IN THE ESCWA REGION, BEIRUT, 9-13 FEBRUARY 2004		T0005999;T0007920;T0005547	UNDOC		EP AP	3	PROPOSED ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA, EXPERT GROUP MEETING ON DATA AND INDICATORS TO MONITOR THE PROGRESS TOWARDS MILLENNIUM DEVELOPMENT GOALS IN THE ESCWA REGION, BEIRUT, 9-13 FEBRUARY 2004	2004					
E/ESCWA/SCU/2005/1	07/13/2005	I0500437	REPORT : WORKSHOP ON 2006 POPULATION AND HOUSING CENSUS IN EGYPT, CAIRO, 18-20 APRIL 2005		T0002834;T0003141;T0005342;T0007199;T0004946;T0006007	UNDOC		EP AP	3	REPORT : WORKSHOP ON 2006 POPULATION AND HOUSING CENSUS IN EGYPT, CAIRO, 18-20 APRIL 2005						
E/ESCWA/SCU/2005/3	10/17/2005	I0500542	THE MILLENNIUM DEVELOPMENT GOALS IN THE ARAB REGION 2005		T0007909;T0005529;T0004342;T0003625;T0010388;T0009899;T0002889;T0010007;T0001129;T0001145;T0000501	UNDOC		EP AP	2	THE MILLENNIUM DEVELOPMENT GOALS IN THE ARAB REGION 2005						
E/ESCWA/SCU/2005/4	05/01/2005	I0500523	BULLTEIN ON VITAL STATISTICS IN THE ESCWA REGION, EIGHTH ISSUE = ???? ????????? ??????? ?? ????? ?????? ?????????? ??????????? ????? ????? ????? ??????		T0002860;T0002781;T0002824;T0006133;T0002781;T0005547	UNDOC		EP	3	BULLTEIN ON VITAL STATISTICS IN THE ESCWA REGION, EIGHTH ISSUE = ???? ????????? ??????? ?? ????? ?????? ?????????? ??????????? ????? ????? ????? ??????						
E/ESCWA/SCU/2005/5	04/01/2005	I0500522	EXTERNAL TRADE BULLETIN OF THE ESCWA REGION, FOURTEENTH ISSUE = ???? ??????? ???????? ?????? ?????? ?????????? ??????????? ????? ????? ????? ?????? ???		T0002679;T0002643;T0002630;T0002649;T0005547;T0006836	UNDOC		EP	2	EXTERNAL TRADE BULLETIN OF THE ESCWA REGION, FOURTEENTH ISSUE = ???? ??????? ???????? ?????? ?????? ?????????? ??????????? ????? ????? ????? ?????? ???						
E/ESCWA/SCU/2005/6	04/01/2005	I0500548			T0000689;T0006836;T0005547;T0005709	UNDOC		AP	2							
E/ESCWA/SCU/2005/7	05/01/2005	I0500630	STATISTICAL ABSTRACT OF THE ESCWA REGION, TWENTY-FIFTH ISSUE = ???????? ????????? ?????? ?????? ?????????? ??????????? ????? ????? ????? ?????? ????????		T0002833;T0003537;T0003565;T0003244;T0000689;T0001408;T0001488;T0001705;T0002319;T0002632;T0002604;T0000990;T0006386;T0002519;T0005547;T0006836	UNDOC		EP	3	STATISTICAL ABSTRACT OF THE ESCWA REGION, TWENTY-FIFTH ISSUE = ???????? ????????? ?????? ?????? ?????????? ??????????? ????? ????? ????? ?????? ????????						
E/ESCWA/SCU/2005/TECHNICAL PAPER.1	08/24/2005	I0500477			T0004830;T0003705;T0003701;T0003650	UNDOC		AP	3							
E/ESCWA/SCU/2005/WG.1/2	03/11/2005	I0500107			T0010241;T0007199;T0005546	UNDOC		AP	3		2005					
E/ESCWA/SCU/2005/WG.1/3	03/11/2005	I0500108			T0010241;T0007199;P0000565;T0013974;T0000363	UNDOC		AP	3		2005					
E/ESCWA/SCU/2005/WG.1/4	03/11/2005	I0500109			T0010241;T0007199;T0005530	UNDOC		AP	3		2005					
E/ESCWA/SCU/2005/WG.1/5	03/11/2005	I0500113	NATIONAL REPORT ON DISABILITY STATISTICS IN EGYPT/ WORKSHOP ON DISABILITY STATISTICS IN THE ESCWA REGION 21-23 MARCH 2005		T0003424;T0010241;T0003428;T0005547;T0007920;T0007199;T0002834;T0006757;T0006159;T0005342	UNDOC		EP AP	3	NATIONAL REPORT ON DISABILITY STATISTICS IN EGYPT/ WORKSHOP ON DISABILITY STATISTICS IN THE ESCWA REGION 21-23 MARCH 2005						
E/ESCWA/SCU/2005/WG.1/6	06/09/2005	I0500380	REPORT : WORKSHOP ON DISABILITY STATISTICS IN THE ESCWA REGION, BEIRUT, 21-23 MARCH 2005		T0010241;T0005547	UNDOC		EP AP	3	REPORT : WORKSHOP ON DISABILITY STATISTICS IN THE ESCWA REGION, BEIRUT, 21-23 MARCH 2005	2005					
E/ESCWA/SCU/2005/WG.1/6/CORR.1	11/28/2005	I050639	REPORT : WORKSHOP ON DISABILITY STATISTICS IN THE ESCWA REGION, BEIRUT, 21-23 MARCH 2005 : CORRIGENDUM			UNDOC			3	REPORT : WORKSHOP ON DISABILITY STATISTICS IN THE ESCWA REGION, BEIRUT, 21-23 MARCH 2005 : CORRIGENDUM	2005					
